date,ether_price,daily_tx_volume,unqiue_address_count,network_hashes,marketcap,tx_fee,network_util,gas_used
6/12/2016,15.57,42581,18481,3581.6422,1260.548254,2.92E+19,0.0455,1301471081
6/13/2016,17.55,46185,21159,3714.9746,1421.414723,3.69E+19,0.0587,1682028208
6/14/2016,18.7,50335,21346,3749.449,1515.156979,3.85E+19,0.0615,1750832772
6/15/2016,18.3,43251,19198,3718.5221,1483.330371,3.05E+19,0.049,1386896176
6/16/2016,20.61,43392,17847,3717.1685,1671.227432,4.08E+19,0.064,1814513168
6/17/2016,15.49,66558,26407,3864.3682,1256.57356,2.29E+20,0.3475,9699231882
6/18/2016,11.36,63083,24516,3764.232,921.9319971,2.71E+20,0.4701,13050992504
6/19/2016,12.33,51035,21472,3855.0105,1001.062603,5.41E+19,0.0865,2537463020
6/20/2016,11.7,47118,20551,3814.1165,950.2844828,5.18E+19,0.0867,2430847865
6/21/2016,12.71,47323,20631,3755.1058,1032.724161,8.28E+19,0.1009,2852692046
6/22/2016,13.21,48615,22427,3914.4371,1073.782182,5.14E+19,0.0797,2305841686
6/23/2016,13.58,41908,19009,3993.7808,1104.290335,3.20E+19,0.0519,1467850211
6/24/2016,14.25,45331,19562,3987.4979,1159.231444,3.94E+19,0.0645,1836377741
6/25/2016,14.28,36684,17645,3971.3075,1162.124407,2.83E+19,0.0461,1301309403
6/26/2016,13.82,41613,21209,4090.5901,1125.135616,2.75E+19,0.052,1272219947
6/27/2016,14.04,39663,18470,4165.2564,1143.497214,2.77E+19,0.0673,1279888878
6/28/2016,12.15,43089,20244,4215.9351,989.9556577,3.21E+19,0.0748,1469765402
6/29/2016,12.76,49897,19018,4114.6487,1040.063796,5.69E+19,0.0904,2550844106
6/30/2016,12.4,63952,19130,4137.6421,1011.116931,8.79E+19,0.1434,4044720907
7/1/2016,12.23,40085,18578,4235.8486,997.6537658,4.55E+19,0.0747,2158272351
7/2/2016,12.04,39257,19154,4246.5515,982.538923,2.44E+19,0.0397,1122621260
7/3/2016,11.85,39757,18784,4343.8485,967.413411,3.07E+19,0.0501,1427198980
7/4/2016,11.34,39950,19746,4332.1514,926.1423753,2.68E+19,0.0428,1224175371
7/5/2016,10.45,39270,19620,4335.0033,853.7857044,3.02E+19,0.0488,1368607917
7/6/2016,10.51,37900,18934,4336.5273,859.0278727,2.97E+19,0.0482,1382496660
7/7/2016,10.07,40433,19141,4320.9295,823.3859569,2.66E+19,0.0429,1218807221
7/8/2016,11.3,42506,19848,4345.7744,924.319452,3.93E+19,0.0652,1841766935
7/9/2016,10.92,40410,19190,4356.4367,893.5942985,4.91E+19,0.0809,2334633560
7/10/2016,10.97,39358,19177,4385.4846,898.0365087,2.76E+19,0.045,1282671816
7/11/2016,10.58,38582,18952,4454.888,866.4483647,2.85E+19,0.0458,1300828006
7/12/2016,10.54,40811,19670,4453.2789,863.5073294,3.26E+19,0.0537,1519722103
7/13/2016,10.44,35740,17212,4517.2296,855.650396,2.47E+19,0.0401,1149799735
7/14/2016,11.55,42809,19793,4472.393,946.9921342,3.24E+19,0.0526,1486527204
7/15/2016,11.88,41110,19468,4402.0765,974.4278424,2.91E+19,0.0481,1357561838
7/16/2016,11.59,38062,18614,4426.8996,951.0141599,2.39E+19,0.0382,1093312003
7/17/2016,11.19,33914,16017,4446.0043,918.5478619,1.96E+19,0.0315,894579244
7/18/2016,11.03,39198,17856,4569.4936,905.7724773,2.57E+19,0.0411,1183112877
7/19/2016,11.63,44184,25051,4514.7929,955.4134028,2.92E+19,0.0484,1362771496
7/20/2016,12.54,50631,22502,4425.822,1030.570812,7.56E+19,0.1288,3608686150
7/21/2016,12.66,44882,21054,4602.5527,1040.847775,3.42E+19,0.0542,1572084963
7/22/2016,14.82,48458,23022,4434.4853,1218.902833,3.74E+19,0.0619,1736914290
7/23/2016,14.4,45006,20894,4619.5511,1184.825516,3.31E+19,0.0518,1486891308
7/24/2016,12.63,58215,26650,4498.6015,1039.588258,3.73E+19,0.058,1623408980
7/25/2016,13.84,54856,23722,4353.0916,1139.627363,3.94E+19,0.0618,1754648808
7/26/2016,12.08,61930,29192,4147.0192,995.075444,4.55E+19,0.0721,1974011991
7/27/2016,13.05,53035,27088,3975.9477,1075.407864,3.82E+19,0.059,1714851632
7/28/2016,12.87,48555,23697,4230.6929,1060.99105,6.40E+19,0.0734,2102090676
7/29/2016,12.87,47243,21509,4137.8516,1061.40211,4.57E+19,0.0715,2014113080
7/30/2016,12.57,42011,20210,4057.8986,1037.058539,3.00E+19,0.0486,1369798941
7/31/2016,11.86,48749,21059,4120.2423,978.863768,3.04E+19,0.0476,1351488065
8/1/2016,11.04,45978,21248,4033.4068,911.533962,3.04E+19,0.0485,1361547316
8/2/2016,8.3,49041,19845,3736.2769,685.5620489,3.40E+19,0.0545,1514488094
8/3/2016,10.42,49475,22256,3614.2588,860.9998576,3.30E+19,0.0526,1482317473
8/4/2016,11.21,46761,21443,3936.9981,926.6454781,3.24E+19,0.0503,1466374182
8/5/2016,11.05,43212,20390,4031.1962,913.7756584,2.94E+19,0.0456,1304026331
8/6/2016,10.95,41487,19234,3924.4177,905.8521042,2.61E+19,0.0418,1177530476
8/7/2016,10.98,42955,19759,4058.0205,908.688447,2.77E+19,0.0441,1262729849
8/8/2016,11.29,42984,19724,4136.7742,934.7068516,5.39E+19,0.0899,2565817408
8/9/2016,12.22,47057,21994,4353.1675,1012.101374,3.15E+19,0.0485,1400157039
8/10/2016,12.22,46290,20365,4442.4061,1012.494405,3.34E+19,0.0516,1471694578
8/11/2016,11.68,48171,21935,4538.8823,968.1285791,3.21E+19,0.05,1428325553
8/12/2016,11.78,44400,19484,4529.4509,976.7955278,3.02E+19,0.0468,1326666513
8/13/2016,11.56,41088,19018,4479.0387,958.9230739,2.51E+19,0.0401,1140082745
8/14/2016,11.21,40577,19172,4488.9892,930.2483073,2.42E+19,0.0386,1096874038
8/15/2016,11.21,42302,19571,4512.4457,930.6107143,2.72E+19,0.0428,1226846171
8/16/2016,11.17,48949,20537,4623.2492,927.6479249,3.12E+19,0.0497,1418034622
8/17/2016,10.77,44867,19660,4616.8304,894.7732428,2.87E+19,0.0457,1294638318
8/18/2016,10.77,47799,19253,4717.6488,895.126381,3.61E+19,0.0574,1649547423
8/19/2016,10.71,42948,19624,4666.3602,890.4806259,2.98E+19,0.0467,1322051295
8/20/2016,11.28,41318,19382,4807.7401,938.2367701,2.66E+19,0.0426,1214018556
8/21/2016,11.14,42543,19699,4860.5322,926.9561802,2.90E+19,0.0446,1279475184
8/22/2016,11.07,44250,19708,4890.1286,921.4889819,2.99E+19,0.0475,1358467325
8/23/2016,11.01,48430,21173,4980.5674,916.8488064,7.21E+19,0.1214,3437976497
8/24/2016,11.01,46821,19583,4968.8061,917.204137,3.00E+19,0.0479,1365497931
8/25/2016,11.35,49868,21112,5076.846,945.8930731,3.25E+19,0.0524,1503181516
8/26/2016,11.26,47292,19679,5242.0628,938.7514714,3.16E+19,0.0511,1446149563
8/27/2016,11.19,47938,19502,5241.1926,933.2770474,2.86E+19,0.0453,1297050238
8/28/2016,10.99,42607,19830,5174.1701,916.9484798,2.57E+19,0.0407,1157458709
8/29/2016,10.95,45510,20792,5110.3024,913.9606819,2.94E+19,0.0466,1320040213
8/30/2016,11.21,46979,19917,5104.6336,936.0193484,3.22E+19,0.0519,1474009089
8/31/2016,11.55,45846,21451,5212.9746,964.7800275,3.00E+19,0.0474,1356666091
9/1/2016,12.21,47491,21668,5264.4573,1020.297917,3.17E+19,0.0509,1434700962
9/2/2016,12.08,55413,21088,5339.3071,1009.825994,4.52E+19,0.0731,2097074659
9/3/2016,11.85,44792,19984,5064.514,990.9724016,2.72E+19,0.044,1231580684
9/4/2016,11.71,48128,19904,4925.8701,979.6378389,4.93E+19,0.0764,2167392083
9/5/2016,11.75,42667,19960,5116.8905,983.3623968,2.86E+19,0.0455,1303037941
9/6/2016,11.7,49102,20370,5066.0973,979.5485484,3.34E+19,0.0541,1526617928
9/7/2016,11.59,48701,19323,5193.0105,970.7131016,3.42E+19,0.0546,1572299632
9/8/2016,11.39,55970,22084,5135.7331,954.3256673,4.12E+19,0.0658,1863985100
9/9/2016,11.72,53918,20206,5165.9252,982.3527196,4.19E+19,0.0669,1913940716
9/10/2016,12.05,42875,19826,5212.7523,1010.396381,2.74E+19,0.0431,1217614180
9/11/2016,11.64,43345,20445,5414.1144,976.3943374,2.85E+19,0.0426,1223254865
9/12/2016,11.89,45123,20886,5397.9619,997.7483044,3.50E+19,0.0541,1545907006
9/13/2016,11.92,42591,20414,5369.0839,1000.646058,3.04E+19,0.0485,1371598775
9/14/2016,11.97,53859,20042,5550.9528,1005.232768,3.63E+19,0.0587,1682711707
9/15/2016,11.96,52622,20833,5538.7187,1004.77788,3.62E+19,0.0584,1658435104
9/16/2016,12.61,57532,21106,5504.7355,1059.791909,4.69E+19,0.0768,2194001365
9/17/2016,12.83,46882,20923,5705.4374,1078.694086,3.53E+19,0.0557,1585781668
9/18/2016,12.39,37893,19347,5038.1328,1042.067101,2.96E+19,0.0491,1293680440
9/19/2016,12.93,40505,20830,5155.0804,1087.927269,2.76E+19,0.0409,1231910250
9/20/2016,14.72,54067,24175,5747.8625,1239.015753,3.28E+19,0.0511,1480764928
9/21/2016,13.72,44549,20489,5918.6443,1155.283676,3.02E+19,0.049,1395904968
9/22/2016,13.11,52657,17296,5443.359,1104.333373,6.31E+19,0.1127,2410972590
9/23/2016,13.36,35219,17914,5966.6603,1125.850342,4.90E+19,0.2174,1357490092
9/24/2016,12.91,43418,18318,5995.2836,1088.35896,7.10E+19,0.3263,2289308086
9/25/2016,13.05,38713,17661,6227.8531,1100.610254,6.71E+19,0.186,1747816446
9/26/2016,12.89,43514,17635,5867.8083,1087.530348,1.16E+20,0.2901,2542248908
9/27/2016,13.09,46817,17159,6199.3892,1104.866236,9.85E+19,0.2899,2632786474
9/28/2016,13.3,42797,18571,6242.7931,1123.022329,6.81E+19,0.2375,2175515747
9/29/2016,13.17,40416,17897,6382.9672,1112.470987,4.13E+19,0.152,1396207408
9/30/2016,13.24,35836,17202,6211.6467,1118.802585,4.03E+19,0.1412,1272668731
10/1/2016,13.21,53076,19366,6435.5312,1116.722996,9.14E+19,0.4596,3985836244
10/2/2016,13.23,51105,20007,6609.1126,1118.886835,8.75E+19,0.4114,3743242598
10/3/2016,13.45,47672,18293,6480.4953,1137.940205,6.59E+19,0.2921,2717406813
10/4/2016,13.32,56662,15589,6618.6976,1127.368451,8.54E+19,0.3563,3246134901
10/5/2016,13.09,41719,16327,6594.0094,1108.334917,6.42E+19,0.3289,2866971417
10/6/2016,12.87,36826,16706,6644.5921,1090.130114,5.03E+19,0.2591,2310816610
10/7/2016,12.68,43708,19029,6417.1224,1074.499985,5.36E+19,0.2748,2421130656
10/8/2016,12.24,37690,18762,6698.4587,1037.656295,5.64E+19,0.2763,2565205408
10/9/2016,12.06,43940,19074,6812.7671,1022.799757,6.00E+19,0.2994,2711943257
10/10/2016,11.74,44940,20223,6857.1214,996.0497489,5.46E+19,0.273,2467479630
10/11/2016,11.75,41053,17386,6937.1736,997.2798073,3.92E+19,0.1728,1564187991
10/12/2016,11.77,30002,11626,6700.3711,999.3668054,4.42E+19,0.1722,1522678013
10/13/2016,12.02,32244,9198,6965.8669,1021.012409,1.13E+20,0.1551,1418138280
10/14/2016,11.9,42006,15842,7226.2037,1011.210948,7.52E+19,0.2221,1486426699
10/15/2016,11.96,33662,12335,7301.6059,1016.694688,6.91E+19,0.3449,1040206098
10/16/2016,11.93,34990,14401,7491.1701,1014.537309,6.70E+19,0.327,990865611
10/17/2016,11.98,38136,16767,7121.9336,1019.177238,7.15E+19,0.3618,1078574284
10/18/2016,12.5,51898,20528,7396.8799,1063.831819,9.69E+19,0.3988,1704303900
10/19/2016,11.98,38497,14107,7431.3973,1019.973548,9.28E+19,0.2465,4085729321
10/20/2016,12.05,43438,20555,7670.915,1026.349402,5.49E+19,0.2083,2271887910
10/21/2016,12.07,57780,22990,7757.4499,1028.440658,4.20E+19,0.2118,1538319822
10/22/2016,12.06,37772,18589,7767.7022,1027.970929,2.77E+19,0.1457,1087705458
10/23/2016,11.95,35364,17439,7558.2757,1018.969159,2.64E+19,0.0838,1003447161
10/24/2016,11.93,52547,18484,7712.7627,1017.646269,4.86E+19,0.1445,1752086955
10/25/2016,11.38,47610,18401,7817.4541,971.0908153,4.32E+19,0.1324,1595508580
10/26/2016,11.5,45158,18399,7897.5795,981.6982928,3.53E+19,0.1084,1320784021
10/27/2016,11.43,44353,18313,7754.9282,976.0821543,3.33E+19,0.1071,1288784933
10/28/2016,11.08,41522,18206,7447.6341,946.5377304,3.59E+19,0.1079,1281666893
10/29/2016,10.39,40011,16901,5933.8419,887.9005421,3.11E+19,0.0974,1103589525
10/30/2016,11.22,39435,15098,5768.4023,959.1886333,3.06E+19,0.0949,1149072616
10/31/2016,10.91,45031,19726,6170.1936,933.0363384,3.34E+19,0.1099,1338772706
11/1/2016,10.75,49025,20015,5264.4502,919.6808039,4.12E+19,0.1262,1473547479
11/2/2016,10.82,43519,20913,4743.8178,926.0063799,2.92E+19,0.1005,1195992854
11/3/2016,10.86,42346,19179,4528.1677,929.7686987,2.97E+19,0.0989,1175802179
11/4/2016,11.13,32572,13170,4164.5726,953.2286747,2.17E+19,0.0771,909734105
11/5/2016,11.11,37690,16309,3926.9146,951.8649016,2.46E+19,0.0843,1010144475
11/6/2016,10.97,34391,14776,3870.5255,940.219052,2.33E+19,0.0795,961866815
11/7/2016,10.9,41941,17921,4601.8022,934.5820012,2.90E+19,0.0916,1155660767
11/8/2016,10.86,41569,16645,5126.5784,931.5034157,3.15E+19,0.1046,1287625339
11/9/2016,10.64,40517,17126,5000.396,912.9630457,3.50E+19,0.1179,1396745204
11/10/2016,10.52,40164,15688,4596.517,902.9948074,3.54E+19,0.1128,1345345017
11/11/2016,10.29,41070,17430,4470.7243,883.5750077,4.42E+19,0.1094,1309985453
11/12/2016,9.96,40882,16063,4555.873,855.557005,3.07E+19,0.0965,1173857840
11/13/2016,10.13,43673,17387,4937.128,870.4883429,3.39E+19,0.1049,1300556775
11/14/2016,10,43876,15701,5122.3997,859.6360613,3.83E+19,0.12,1454676000
11/15/2016,10.22,45330,16875,5155.4629,878.8693411,3.70E+19,0.1183,1415927265
11/16/2016,10.01,41684,15618,5050.1138,861.1265119,3.49E+19,0.1082,1307260877
11/17/2016,9.95,40738,15677,4838.0854,856.2714599,3.04E+19,0.1018,1193953855
11/18/2016,9.53,43785,16189,5193.5489,820.4427884,3.47E+19,0.1068,1340958763
11/19/2016,9.7,39289,15538,5480.2832,835.3917908,2.79E+19,0.0899,1103106990
11/20/2016,9.57,42125,16204,5987.5706,824.506462,3.26E+19,0.1023,1263031869
11/21/2016,9.56,42735,15918,6324.9229,823.9490273,3.53E+19,0.1113,1349827967
11/22/2016,9.84,53585,29347,5955.0846,848.3882122,3.81E+19,0.1326,1568306298
11/23/2016,9.78,64289,38706,5908.0341,843.534192,8.22E+19,0.2713,3254628695
11/24/2016,9.22,36861,15831,5287.2911,795.532372,5.89E+19,0.1196,2211281024
11/25/2016,9.39,58075,29251,5301.8374,810.5144926,5.98E+19,0.1682,2334154461
11/26/2016,9.34,40804,14433,5364.8074,806.502166,7.26E+19,0.1498,2821246160
11/27/2016,8.91,44449,15708,5348.1061,769.6723465,1.15E+20,0.2307,4447039191
11/28/2016,8.67,48388,16449,5544.287,749.2346899,1.22E+20,0.2357,4699460436
11/29/2016,8.18,47036,15074,5456.127,707.160103,1.02E+20,0.1983,3918288751
11/30/2016,8.59,39178,16228,5209.9548,742.8780637,3.53E+19,0.0725,1448305639
12/1/2016,8.44,37121,14722,5268.3704,730.1737596,2.72E+19,0.0592,1179561410
12/2/2016,7.65,41642,16563,5341.6121,662.071354,2.81E+19,0.0642,1219699612
12/3/2016,7.9,41357,16480,5614.5189,683.9613924,2.59E+19,0.0655,1114755125
12/4/2016,7.54,39643,16951,5551.9253,653.0285721,2.63E+19,0.0683,1131598024
12/5/2016,6.69,41613,15889,5409.3217,579.6202528,3.13E+19,0.0642,1245472147
12/6/2016,7.61,48200,18103,5367.7479,659.572202,3.47E+19,0.0608,1416816699
12/7/2016,8.35,41757,14962,5496.8057,723.9740987,3.50E+19,0.0578,1404643653
12/8/2016,8.3,39587,15100,5783.3873,719.9053052,7.92E+20,0.0505,1238511280
12/9/2016,8.52,41444,16049,5914.8346,739.2568811,3.14E+19,0.055,1332538357
12/10/2016,8.09,40564,14657,6040.1544,702.2032302,2.90E+19,0.0539,1210059849
12/11/2016,8.2,39164,15179,6204.02,712.0117236,3.68E+19,0.0744,1630402551
12/12/2016,8.45,38741,15807,5975.0517,733.9842158,3.12E+19,0.0535,1262373967
12/13/2016,8.4,44664,14433,6168.728,729.908318,3.10E+19,0.0546,1328681874
12/14/2016,8.23,47294,16376,6132.4685,715.3984933,3.49E+19,0.0753,1460654618
12/15/2016,7.76,46102,17355,6097.3583,674.7868295,3.44E+19,0.0776,1390060373
12/16/2016,7.85,43953,16139,6290.8766,682.8622532,3.06E+19,0.0574,1291609871
12/17/2016,7.66,39442,14798,6370.3847,666.5792086,3.28E+19,0.0618,1235492184
12/18/2016,7.89,36640,13465,6594.1816,686.8456208,2.77E+19,0.0577,1106211073
12/19/2016,7.61,45599,16637,6588.4056,662.7103615,3.65E+19,0.0646,1495809320
12/20/2016,7.59,44241,16566,6748.3212,661.2090456,4.39E+19,0.0628,1527558481
12/21/2016,7.87,50793,15834,6696.8063,685.8501108,5.47E+19,0.0739,1796300581
12/22/2016,7.64,55173,22942,6475.333,666.0436125,3.88E+19,0.0746,1695203949
12/23/2016,7.16,44391,17169,6022.6423,624.4207407,2.97E+19,0.0562,1339317925
12/24/2016,7.23,37757,15112,5671.6635,630.7519061,2.58E+19,0.0496,1110435549
12/25/2016,7.19,36601,13705,5939.9539,627.4924096,2.42E+19,0.0425,1044011922
12/26/2016,7.21,34565,13757,6147.6001,629.4660265,2.31E+19,0.0412,1001482192
12/27/2016,7.15,42370,14343,5943.6228,624.4510216,3.64E+19,0.0597,1432239709
12/28/2016,7.57,43386,15071,5906.9011,661.3710562,3.16E+19,0.0559,1356040583
12/29/2016,8.21,46546,15052,5885.5378,717.5474104,4.07E+19,0.067,1632342826
12/30/2016,8.16,44561,15526,5892.7281,713.4359721,4.48E+19,0.0641,1553149651
12/31/2016,8.05,41220,15516,5957.5536,704.0699619,2.86E+19,0.0576,1267201745
1/1/2017,8.14,38730,13792,5962.5576,712.1999825,2.53E+19,0.0471,1122085141
1/2/2017,8.34,39652,15041,5979.936,729.9617203,2.81E+19,0.051,1200378294
1/3/2017,9.6,45883,14621,5984.9265,840.5463303,4.02E+19,0.0713,1725017707
1/4/2017,10.88,50673,17700,6603.4409,952.9684172,3.95E+19,0.0701,1722856381
1/5/2017,10.2,49596,18570,6748.8433,893.7324249,3.49E+19,0.063,1531231916
1/6/2017,10.07,43804,16841,6783.5835,882.657508,3.13E+19,0.0592,1346979886
1/7/2017,9.79,43622,16371,7025.7055,858.4271481,3.02E+19,0.0575,1339394826
1/8/2017,10.27,42727,15463,7052.8143,900.8409053,3.30E+19,0.0597,1452349378
1/9/2017,10.2,46188,17027,7281.103,895.0246549,3.59E+19,0.0639,1557850735
1/10/2017,10.55,48179,16047,7283.0151,926.0670211,3.87E+19,0.069,1666781505
1/11/2017,9.83,45221,16126,7356.4905,863.1761094,3.46E+19,0.0631,1526928420
1/12/2017,9.81,50589,17455,7432.253,861.7294731,3.71E+19,0.0689,1613483109
1/13/2017,9.78,50833,16637,7568.8324,859.4045372,3.58E+19,0.0694,1614122156
1/14/2017,9.78,42044,15774,7587.9426,859.7123933,2.87E+19,0.055,1276527305
1/15/2017,9.88,41748,15988,7741.9086,868.8161246,3.00E+19,0.0549,1333535915
1/16/2017,9.59,45375,16692,7735.3142,843.6169083,3.25E+19,0.0597,1447294287
1/17/2017,10.14,46671,17452,7657.6882,892.316868,3.94E+19,0.0725,1742542655
1/18/2017,10.19,44994,16318,7592.5237,897.0389378,3.40E+19,0.0623,1514489339
1/19/2017,10.43,43628,16188,8114.4421,918.5014726,3.13E+19,0.0576,1417244289
1/20/2017,10.6,45775,17872,7838.6452,933.8021376,3.36E+19,0.0649,1515455427
1/21/2017,10.91,43302,16131,8044.0736,961.4553695,3.07E+19,0.0573,1388291037
1/22/2017,10.71,47432,16272,8083.9775,944.1683549,3.58E+19,0.0676,1643236317
1/23/2017,10.78,46076,16470,8232.8818,950.678943,3.50E+19,0.0667,1597491636
1/24/2017,10.51,50414,17423,8124.3364,927.198104,4.12E+19,0.078,1886697084
1/25/2017,10.51,46256,16238,8145.8979,927.528366,3.78E+19,0.0697,1674958906
1/26/2017,10.65,46856,16443,8367.5758,940.2221508,3.65E+19,0.0681,1623030263
1/27/2017,10.51,46680,16089,8244.2883,928.18944,3.53E+19,0.0652,1559585360
1/28/2017,10.54,45189,16108,8279.3794,931.1711914,3.33E+19,0.0636,1513588184
1/29/2017,10.47,42509,15482,8111.2062,925.3129063,3.06E+19,0.0576,1368433239
1/30/2017,10.62,45369,16759,8348.0885,938.9084788,3.28E+19,0.0624,1490998292
1/31/2017,10.71,43649,15712,8339.12,947.2017733,3.20E+19,0.0584,1406776443
2/1/2017,10.71,44541,16306,8226.0029,947.537341,3.81E+19,0.0718,1723454015
2/2/2017,10.78,43709,16351,8407.2648,954.0690475,3.55E+19,0.0646,1558834935
2/3/2017,10.95,42778,15995,8271.9789,969.4571057,3.41E+19,0.0633,1519386885
2/4/2017,11.32,45410,16891,8427.7058,1002.574549,3.30E+19,0.0598,1441528397
2/5/2017,11.22,46542,16953,8773.2937,994.072453,3.48E+19,0.0644,1567592675
2/6/2017,11.32,47306,16235,8877.6557,1003.290258,3.59E+19,0.066,1599155373
2/7/2017,11.45,51866,16535,8865.7805,1015.172719,4.61E+19,0.0825,1983099544
2/8/2017,11.39,51089,16947,8981.8497,1010.21419,4.37E+19,0.0754,1831684518
2/9/2017,10.94,47873,17021,8947.4759,970.6461175,4.07E+19,0.0716,1730081198
2/10/2017,11.34,52222,16931,9217.8017,1006.49309,4.62E+19,0.0841,2034959642
2/11/2017,11.43,46560,15901,9275.2906,1014.842202,3.85E+19,0.0735,1761766435
2/12/2017,11.42,45319,17004,9392.2664,1014.314852,4.03E+19,0.0723,1715520962
2/13/2017,11.39,55990,18346,9522.8756,1012.011728,6.15E+19,0.0962,2340786140
2/14/2017,13,58298,19137,9629.3742,1155.470796,4.98E+19,0.0909,2194959803
2/15/2017,12.97,55320,19185,9674.344,1153.215752,9.05E+19,0.0962,2349687466
2/16/2017,12.95,49674,18258,9633.6869,1151.845911,3.92E+19,0.0719,1745086369
2/17/2017,12.72,49406,18047,9813.818,1131.786906,3.88E+19,0.0719,1731885385
2/18/2017,12.83,49398,18026,9910.4307,1141.974817,4.47E+19,0.0777,1867779741
2/19/2017,12.82,48227,17214,10076.9868,1141.485581,3.63E+19,0.0669,1612661135
2/20/2017,12.52,50152,18491,10118.1204,1115.166725,4.10E+19,0.0749,1804435972
2/21/2017,12.77,58434,18250,10342.9777,1137.835625,5.49E+19,0.0981,2378366614
2/22/2017,12.69,50372,18193,10225.688,1131.100675,5.10E+19,0.0906,2167016939
2/23/2017,13.13,47601,17754,10249.8892,1170.72934,4.34E+19,0.0761,1835447879
2/24/2017,13.11,54081,19639,10300.807,1169.355916,4.13E+19,0.0751,1810426719
2/25/2017,13.57,53245,18689,10613.2667,1210.814135,4.47E+19,0.0833,2017627760
2/26/2017,14.59,51716,18730,11038.1733,1302.290212,3.94E+19,0.0698,1704657840
2/27/2017,15.55,52642,20078,11078.6475,1388.464826,4.50E+19,0.0802,1932296583
2/28/2017,16.07,60277,23021,11579.116,1435.407732,5.10E+19,0.087,2140853331
3/1/2017,17.55,59774,24651,11193.1403,1568.151178,5.49E+19,0.0919,2146017149
3/2/2017,19.08,70779,31685,11369.6535,1705.465312,5.49E+19,0.0943,2278844062
3/3/2017,19.48,64294,26429,11791.9899,1741.829004,4.64E+19,0.0853,2015645991
3/4/2017,18.61,58756,23540,11641.3951,1664.616969,4.25E+19,0.0783,1881415432
3/5/2017,19.22,57031,22808,12169.6377,1719.786531,4.34E+19,0.0777,1890414773
3/6/2017,19.75,57020,23221,12202.0077,1767.825679,4.14E+19,0.0761,1824348403
3/7/2017,18.91,62589,21813,12126.1529,1693.224654,4.38E+19,0.082,1962866259
3/8/2017,16.54,55386,21960,12566.0974,1481.530071,4.03E+19,0.0725,1749096281
3/9/2017,17.71,64266,25280,12593.1903,1586.875597,4.98E+19,0.0922,2168001854
3/10/2017,19.13,65132,24371,12622.6645,1714.705923,5.56E+19,0.0951,2244444377
3/11/2017,21.45,64803,24576,12870.7578,1923.327714,4.80E+19,0.0881,2121047668
3/12/2017,23.31,66646,26292,12911.1921,2090.824884,4.85E+19,0.0891,2112935282
3/13/2017,28.45,81718,34429,13434.1504,2552.764188,7.64E+19,0.1333,3230713433
3/14/2017,28.58,77155,30115,13255.2329,2565.32096,7.48E+19,0.1302,3113154274
3/15/2017,35.18,81205,31542,13628.7396,3158.836244,6.43E+19,0.1138,2732822658
3/16/2017,45.51,109950,44107,13794.9629,4087.804292,8.54E+19,0.152,3665163840
3/17/2017,44.48,106635,43499,14518.7852,3996.703843,8.90E+19,0.1379,3367447756
3/18/2017,34,89920,36158,14696.5419,3056.104812,6.05E+19,0.1107,2680677691
